antecedents	consequents	antecedent support	consequent support	support	confidence	lift	leverage	conviction
frozenset({'job=blue-collar', 'default=no'})	frozenset({'housing=yes', 'age=(35.0, 45.0]'})	0.21081152816792373	0.1906836831744487	0.056534914069584837	0.26817752596789424	1.40639996827914	0.0163365954228911	1.1058915864751726
frozenset({'job=blue-collar', 'age=(35.0, 45.0]'})	frozenset({'default=no', 'housing=yes'})	0.07491539669549446	0.5462166286965562	0.056534914069584837	0.7546501328609388	1.3815949445950964	0.015614878649106725	1.8495358346627726
frozenset({'default=no', 'housing=yes'})	frozenset({'job=blue-collar', 'age=(35.0, 45.0]'})	0.5462166286965562	0.07491539669549446	0.056534914069584837	0.10350273334683134	1.3815949445950964	0.015614878649106725	1.0318878123946322
frozenset({'housing=yes', 'age=(35.0, 45.0]'})	frozenset({'job=blue-collar', 'default=no'})	0.1906836831744487	0.21081152816792373	0.056534914069584837	0.296485326528245	1.4063999682791402	0.0163365954228911	1.1217796893098648
frozenset({'job=blue-collar'})	frozenset({'default=no', 'housing=yes', 'age=(35.0, 45.0]'})	0.21525734887527373	0.1875207361040455	0.056534914069584837	0.26263871763255237	1.4005849331074929	0.01616969755668818	1.1018740518722727
frozenset({'housing=yes'})	frozenset({'job=blue-collar', 'default=no', 'age=(35.0, 45.0]'})	0.5558381809736569	0.07347769348167481	0.056534914069584837	0.10171110226820533	1.3842446251197567	0.015693206582590782	1.0314302101003594
frozenset({'job=blue-collar', 'y=no', 'age=(35.0, 45.0]'})	frozenset({'housing=yes'})	0.0703147464112716	0.5558381809736569	0.05430094446041892	0.7722554262346649	1.3893529675883578	0.015217323719553748	1.950263014757934
frozenset({'housing=yes', 'y=no', 'age=(35.0, 45.0]'})	frozenset({'job=blue-collar'})	0.17708079892061668	0.21525734887527373	0.05430094446041892	0.3066450162378216	1.4245507428204018	0.01618300114805154	1.1318050197990557
frozenset({'job=blue-collar', 'housing=yes'})	frozenset({'y=no', 'age=(35.0, 45.0]'})	0.15589126540001327	0.27769790537701	0.05430094446041892	0.3483257661748013	1.2543334300700075	0.01101026659226368	1.1083790905514552
frozenset({'job=blue-collar', 'y=no'})	frozenset({'housing=yes', 'age=(35.0, 45.0]'})	0.1995974431001305	0.1906836831744487	0.05430094446041892	0.27205230496453897	1.4267204221960064	0.016240968857883585	1.1117781158523024
frozenset({'job=blue-collar', 'age=(35.0, 45.0]'})	frozenset({'housing=yes', 'y=no'})	0.07491539669549446	0.5130388622237951	0.05430094446041892	0.7248302332447593	1.4128174035451093	0.01586643457671818	1.7696752936137394
frozenset({'housing=yes', 'y=no'})	frozenset({'job=blue-collar', 'age=(35.0, 45.0]'})	0.5130388622237951	0.07491539669549446	0.05430094446041892	0.10584177624488035	1.4128174035451093	0.01586643457671818	1.0345871443417554
frozenset({'housing=yes', 'age=(35.0, 45.0]'})	frozenset({'job=blue-collar', 'y=no'})	0.1906836831744487	0.1995974431001305	0.05430094446041892	0.2847697482890616	1.4267204221960066	0.016240968857883585	1.1190837565737553
frozenset({'y=no', 'age=(35.0, 45.0]'})	frozenset({'job=blue-collar', 'housing=yes'})	0.27769790537701	0.15589126540001327	0.05430094446041892	0.19553962564715252	1.2543334300700075	0.01101026659226368	1.0492856596933497
frozenset({'job=blue-collar'})	frozenset({'housing=yes', 'y=no', 'age=(35.0, 45.0]'})	0.21525734887527373	0.17708079892061668	0.05430094446041892	0.2522605836415947	1.4245507428204018	0.01618300114805154	1.1005427600528457
frozenset({'housing=yes'})	frozenset({'job=blue-collar', 'y=no', 'age=(35.0, 45.0]'})	0.5558381809736569	0.0703147464112716	0.05430094446041892	0.09769200159172303	1.3893529675883578	0.015217323719553748	1.0303413637347187
frozenset({'housing=yes', 'default=no', 'y=no', 'age=(35.0, 45.0]'})	frozenset({'job=blue-collar'})	0.17418327398199554	0.21525734887527373	0.05346044104310898	0.3069206349206349	1.4258311575623535	0.015966211267329174	1.1322551076598057
frozenset({'job=blue-collar', 'default=no', 'y=no', 'age=(35.0, 45.0]'})	frozenset({'housing=yes'})	0.06898763575236115	0.5558381809736569	0.05346044104310898	0.7749278614940687	1.3941609051336386	0.015114479076843337	1.9734198198620576
frozenset({'job=blue-collar', 'housing=yes', 'default=no'})	frozenset({'y=no', 'age=(35.0, 45.0]'})	0.15294950343942845	0.27769790537701	0.05346044104310898	0.349530007230658	1.2586699447953231	0.010986684309525908	1.1104310769937695
frozenset({'housing=yes', 'default=no', 'y=no'})	frozenset({'job=blue-collar', 'age=(35.0, 45.0]'})	0.5040587467651678	0.07491539669549446	0.05346044104310898	0.10605994119970161	1.415729554644142	0.015698680071362645	1.034839634042135
frozenset({'housing=yes', 'default=no', 'age=(35.0, 45.0]'})	frozenset({'job=blue-collar', 'y=no'})	0.1875207361040455	0.1995974431001305	0.05346044104310898	0.2850908233073838	1.4283290350786932	0.01603178158848717	1.1195863516576627
frozenset({'housing=yes', 'y=no', 'age=(35.0, 45.0]'})	frozenset({'job=blue-collar', 'default=no'})	0.17708079892061668	0.21081152816792373	0.05346044104310898	0.301898576067949	1.4320781158963427	0.016129767213456957	1.1304782439591345
frozenset({'job=blue-collar', 'default=no', 'y=no'})	frozenset({'housing=yes', 'age=(35.0, 45.0]'})	0.19548340005750814	0.1906836831744487	0.05346044104310898	0.2734781624801991	1.434198028522478	0.016184946320679093	1.1139600697872951
frozenset({'job=blue-collar', 'default=no', 'age=(35.0, 45.0]'})	frozenset({'housing=yes', 'y=no'})	0.07347769348167481	0.5130388622237951	0.05346044104310898	0.7275737507525588	1.418164985784606	0.015763528780441766	1.787497126732103
frozenset({'job=blue-collar', 'y=no', 'age=(35.0, 45.0]'})	frozenset({'housing=yes', 'default=no'})	0.0703147464112716	0.5462166286965562	0.05346044104310898	0.760301981755269	1.3919422108579658	0.015053357310690935	1.8931461120389081
frozenset({'default=no', 'y=no', 'age=(35.0, 45.0]'})	frozenset({'job=blue-collar', 'housing=yes'})	0.27245581827431375	0.15589126540001327	0.05346044104310898	0.19621691833089788	1.258678078129714	0.01098695876673015	1.050169820503246
frozenset({'job=blue-collar', 'housing=yes'})	frozenset({'default=no', 'y=no', 'age=(35.0, 45.0]'})	0.15589126540001327	0.27245581827431375	0.05346044104310898	0.34293416572077184	1.258678078129714	0.01098695876673015	1.107262231224927
frozenset({'housing=yes', 'default=no'})	frozenset({'job=blue-collar', 'y=no', 'age=(35.0, 45.0]'})	0.5462166286965562	0.0703147464112716	0.05346044104310898	0.09787406357562259	1.3919422108579655	0.015053357310690935	1.0305493014352118
frozenset({'housing=yes', 'y=no'})	frozenset({'job=blue-collar', 'default=no', 'age=(35.0, 45.0]'})	0.5130388622237951	0.07347769348167481	0.05346044104310898	0.10420349213192498	1.418164985784606	0.015763528780441766	1.0342999759212896
frozenset({'housing=yes', 'age=(35.0, 45.0]'})	frozenset({'job=blue-collar', 'default=no', 'y=no'})	0.1906836831744487	0.19548340005750814	0.05346044104310898	0.28036190697134905	1.434198028522478	0.016184946320679093	1.1179461005970701
frozenset({'job=blue-collar', 'default=no'})	frozenset({'housing=yes', 'y=no', 'age=(35.0, 45.0]'})	0.21081152816792373	0.17708079892061668	0.05346044104310898	0.25359353687965586	1.4320781158963427	0.016129767213456957	1.10250813965246
frozenset({'job=blue-collar', 'y=no'})	frozenset({'housing=yes', 'default=no', 'age=(35.0, 45.0]'})	0.1995974431001305	0.1875207361040455	0.05346044104310898	0.2678413120567376	1.4283290350786935	0.01603178158848717	1.1097037804445427
frozenset({'job=blue-collar', 'age=(35.0, 45.0]'})	frozenset({'housing=yes', 'default=no', 'y=no'})	0.07491539669549446	0.5040587467651678	0.05346044104310898	0.7136108650723354	1.415729554644142	0.015698680071362645	1.7317041491818315
frozenset({'y=no', 'age=(35.0, 45.0]'})	frozenset({'job=blue-collar', 'housing=yes', 'default=no'})	0.27769790537701	0.15294950343942845	0.05346044104310898	0.19251294305057748	1.2586699447953231	0.010986684309525908	1.048995756985399
frozenset({'housing=yes'})	frozenset({'job=blue-collar', 'default=no', 'y=no', 'age=(35.0, 45.0]'})	0.5558381809736569	0.06898763575236115	0.05346044104310898	0.09617986470354158	1.3941609051336383	0.015114479076843337	1.0300858853318877
frozenset({'job=blue-collar'})	frozenset({'housing=yes', 'default=no', 'y=no', 'age=(35.0, 45.0]'})	0.21525734887527373	0.17418327398199554	0.05346044104310898	0.24835593916974927	1.4258311575623535	0.015966211267329174	1.0986805711014656
frozenset({'job=blue-collar', 'default=no', 'age=(35.0, 45.0]'})	frozenset({'marital=married'})	0.07347769348167481	0.6019331578598128	0.056424321514675635	0.76791089704997	1.2757411467085396	0.012195661444995731	1.7151466272239975
frozenset({'default=no', 'marital=married', 'age=(35.0, 45.0]'})	frozenset({'job=blue-collar'})	0.1985136360620203	0.21525734887527373	0.056424321514675635	0.2842339832869081	1.3204380002450062	0.013692802500374211	1.0963675737615846
frozenset({'job=blue-collar', 'default=no'})	frozenset({'marital=married', 'age=(35.0, 45.0]'})	0.21081152816792373	0.20211895335206034	0.056424321514675635	0.26765292204385693	1.3242346529355238	0.013815316086826505	1.0894848503727097
frozenset({'job=blue-collar', 'age=(35.0, 45.0]'})	frozenset({'default=no', 'marital=married'})	0.07491539669549446	0.5920240649399482	0.056424321514675635	0.7531739002066726	1.2722014945170694	0.01207260383642024	1.6528881483832485
frozenset({'default=no', 'marital=married'})	frozenset({'job=blue-collar', 'age=(35.0, 45.0]'})	0.5920240649399482	0.07491539669549446	0.056424321514675635	0.09530747963834717	1.2722014945170692	0.01207260383642024	1.0225403465640468
frozenset({'marital=married', 'age=(35.0, 45.0]'})	frozenset({'job=blue-collar', 'default=no'})	0.20211895335206034	0.21081152816792373	0.056424321514675635	0.27916393083825786	1.3242346529355238	0.013815316086826505	1.0948237825415992
frozenset({'job=blue-collar'})	frozenset({'default=no', 'marital=married', 'age=(35.0, 45.0]'})	0.21525734887527373	0.1985136360620203	0.056424321514675635	0.26212494862309904	1.3204380002450062	0.013692802500374211	1.0862087862198047
frozenset({'marital=married'})	frozenset({'job=blue-collar', 'default=no', 'age=(35.0, 45.0]'})	0.6019331578598128	0.07347769348167481	0.056424321514675635	0.0937385169398104	1.2757411467085396	0.012195661444995731	1.022356487434201
frozenset({'job=blue-collar', 'y=no', 'age=(35.0, 45.0]'})	frozenset({'marital=married'})	0.0703147464112716	0.6019331578598128	0.05421247041649156	0.7709971689210443	1.2808684134669412	0.011887693065042906	1.738261663686339
frozenset({'y=no', 'marital=married', 'age=(35.0, 45.0]'})	frozenset({'job=blue-collar'})	0.18522041096193403	0.21525734887527373	0.05421247041649156	0.2926916646763793	1.3597290229843593	0.01434241579523695	1.109477454080442
frozenset({'job=blue-collar', 'y=no'})	frozenset({'marital=married', 'age=(35.0, 45.0]'})	0.1995974431001305	0.20211895335206034	0.05421247041649156	0.2716090425531915	1.3438078816888095	0.013870044125345767	1.0954021854481983
frozenset({'job=blue-collar', 'marital=married'})	frozenset({'y=no', 'age=(35.0, 45.0]'})	0.15412178452146602	0.27769790537701	0.05421247041649156	0.35175086107921927	1.2666673182200385	0.011413173681913566	1.1142353321525336
frozenset({'job=blue-collar', 'age=(35.0, 45.0]'})	frozenset({'y=no', 'marital=married'})	0.07491539669549446	0.5409966601048417	0.05421247041649156	0.7236492471213463	1.3376223930497235	0.013683491013799766	1.6609447780180564
frozenset({'y=no', 'marital=married'})	frozenset({'job=blue-collar', 'age=(35.0, 45.0]'})	0.5409966601048417	0.07491539669549446	0.05421247041649156	0.10020851220409666	1.3376223930497235	0.013683491013799766	1.0281099742014221
frozenset({'y=no', 'age=(35.0, 45.0]'})	frozenset({'job=blue-collar', 'marital=married'})	0.27769790537701	0.15412178452146602	0.05421247041649156	0.195221027479092	1.2666673182200385	0.011413173681913566	1.0510689821192591
frozenset({'marital=married', 'age=(35.0, 45.0]'})	frozenset({'job=blue-collar', 'y=no'})	0.20211895335206034	0.1995974431001305	0.05421247041649156	0.26822061720288903	1.3438078816888095	0.013870044125345767	1.0937757686482739
frozenset({'job=blue-collar'})	frozenset({'y=no', 'marital=married', 'age=(35.0, 45.0]'})	0.21525734887527373	0.18522041096193403	0.05421247041649156	0.25184956843403206	1.3597290229843593	0.01434241579523695	1.0890585030240982
frozenset({'marital=married'})	frozenset({'job=blue-collar', 'y=no', 'age=(35.0, 45.0]'})	0.6019331578598128	0.0703147464112716	0.05421247041649156	0.09006393767913574	1.2808684134669412	0.011887693065042906	1.0217039329307296
frozenset({'default=no', 'marital=married', 'y=no', 'age=(35.0, 45.0]'})	frozenset({'job=blue-collar'})	0.1818362787817124	0.21525734887527373	0.05337196699918161	0.2935166038194867	1.363561362030704	0.01423037169928501	1.1107729571102576
frozenset({'job=blue-collar', 'default=no', 'y=no', 'age=(35.0, 45.0]'})	frozenset({'marital=married'})	0.06898763575236115	0.6019331578598128	0.05337196699918161	0.7736453991663994	1.2852679555270112	0.011846021557480338	1.7585984144975118
frozenset({'job=blue-collar', 'default=no', 'marital=married'})	frozenset({'y=no', 'age=(35.0, 45.0]'})	0.15168874831346355	0.27769790537701	0.05337196699918161	0.3518518518518518	1.26703098957181	0.011248319323272325	1.114408945989756
frozenset({'default=no', 'marital=married', 'y=no'})	frozenset({'job=blue-collar', 'age=(35.0, 45.0]'})	0.531529937404614	0.07491539669549446	0.05337196699918161	0.10041196787482834	1.3403381988747753	0.013552190882983615	1.028342497086251
frozenset({'default=no', 'marital=married', 'age=(35.0, 45.0]'})	frozenset({'job=blue-collar', 'y=no'})	0.1985136360620203	0.1995974431001305	0.05337196699918161	0.2688579387186629	1.3470009161579644	0.0137491528206925	1.0947291905175751
frozenset({'marital=married', 'y=no', 'age=(35.0, 45.0]'})	frozenset({'job=blue-collar', 'default=no'})	0.18522041096193403	0.21081152816792373	0.05337196699918161	0.2881538094100788	1.3668788036133745	0.014325369116405445	1.1086502706126165
frozenset({'job=blue-collar', 'default=no', 'y=no'})	frozenset({'marital=married', 'age=(35.0, 45.0]'})	0.19548340005750814	0.20211895335206034	0.05337196699918161	0.27302557139624345	1.3508162736261284	0.013861066781855974	1.0975366054901932
frozenset({'job=blue-collar', 'default=no', 'age=(35.0, 45.0]'})	frozenset({'marital=married', 'y=no'})	0.07347769348167481	0.5409966601048417	0.05337196699918161	0.726369656833233	1.3426509078493518	0.013620780233388245	1.6774577504199293
frozenset({'job=blue-collar', 'y=no', 'age=(35.0, 45.0]'})	frozenset({'default=no', 'marital=married'})	0.0703147464112716	0.5920240649399482	0.05337196699918161	0.7590437244416482	1.2821163351166167	0.011743945003558964	1.6931533910651493
frozenset({'default=no', 'y=no', 'age=(35.0, 45.0]'})	frozenset({'job=blue-collar', 'marital=married'})	0.27245581827431375	0.15412178452146602	0.05337196699918161	0.1958921902906316	1.2710220745163239	0.011380590083488122	1.0519462754431683
frozenset({'job=blue-collar', 'marital=married'})	frozenset({'default=no', 'y=no', 'age=(35.0, 45.0]'})	0.15412178452146602	0.27245581827431375	0.05337196699918161	0.3462973593570608	1.2710220745163239	0.011380590083488122	1.1129589150965054
frozenset({'default=no', 'marital=married'})	frozenset({'job=blue-collar', 'y=no', 'age=(35.0, 45.0]'})	0.5920240649399482	0.0703147464112716	0.05337196699918161	0.09015168497347381	1.2821163351166167	0.011743945003558964	1.021802467768074
frozenset({'marital=married', 'y=no'})	frozenset({'job=blue-collar', 'default=no', 'age=(35.0, 45.0]'})	0.5409966601048417	0.07347769348167481	0.05337196699918161	0.09865489185984709	1.342650907849352	0.013620780233388245	1.0279329173152372
frozenset({'marital=married', 'age=(35.0, 45.0]'})	frozenset({'job=blue-collar', 'default=no', 'y=no'})	0.20211895335206034	0.19548340005750814	0.05337196699918161	0.2640621580214489	1.3508162736261287	0.013861066781855974	1.0931855301523405
frozenset({'job=blue-collar', 'default=no'})	frozenset({'marital=married', 'y=no', 'age=(35.0, 45.0]'})	0.21081152816792373	0.18522041096193403	0.05337196699918161	0.25317385374042595	1.3668788036133745	0.014325369116405445	1.0909896407869917
frozenset({'job=blue-collar', 'y=no'})	frozenset({'default=no', 'marital=married', 'age=(35.0, 45.0]'})	0.1995974431001305	0.1985136360620203	0.05337196699918161	0.26739804964539005	1.3470009161579644	0.0137491528206925	1.0940270682463058
frozenset({'job=blue-collar', 'age=(35.0, 45.0]'})	frozenset({'default=no', 'marital=married', 'y=no'})	0.07491539669549446	0.531529937404614	0.05337196699918161	0.7124298789489223	1.3403381988747751	0.013552190882983615	1.6290637597644477
frozenset({'y=no', 'age=(35.0, 45.0]'})	frozenset({'job=blue-collar', 'default=no', 'marital=married'})	0.27769790537701	0.15168874831346355	0.05337196699918161	0.19219434488251694	1.26703098957181	0.011248319323272325	1.0501427494502529
frozenset({'marital=married'})	frozenset({'job=blue-collar', 'default=no', 'y=no', 'age=(35.0, 45.0]'})	0.6019331578598128	0.06898763575236115	0.05337196699918161	0.08866759756007937	1.2852679555270115	0.011846021557480338	1.0215947131420202
frozenset({'job=blue-collar'})	frozenset({'default=no', 'marital=married', 'y=no', 'age=(35.0, 45.0]'})	0.21525734887527373	0.1818362787817124	0.05337196699918161	0.24794492396218656	1.3635613620307039	0.01423037169928501	1.0879039943839834
frozenset({'balance=(72.0, 448.0]', 'housing=yes'})	frozenset({'y=no', 'age=(17.999, 35.0]'})	0.1445002322443653	0.32554024463073145	0.05905642432151467	0.4086943211388336	1.2554340911134534	0.01201578336748648	1.1406279010684526
frozenset({'y=no', 'age=(17.999, 35.0]'})	frozenset({'balance=(72.0, 448.0]', 'housing=yes'})	0.32554024463073145	0.1445002322443653	0.05905642432151467	0.18141051773338768	1.2554340911134532	0.01201578336748648	1.0450901047333525
frozenset({'balance=(72.0, 448.0]', 'housing=yes', 'default=no'})	frozenset({'y=no', 'age=(17.999, 35.0]'})	0.1436818473380372	0.32554024463073145	0.05872464665678707	0.4087130541871921	1.255491635606546	0.011950422925367021	1.1406640382397213
frozenset({'default=no', 'y=no', 'age=(17.999, 35.0]'})	frozenset({'balance=(72.0, 448.0]', 'housing=yes'})	0.3187056247373427	0.1445002322443653	0.05872464665678707	0.18425983760149905	1.275152536017354	0.012671609864655507	1.0487405269347403
frozenset({'balance=(72.0, 448.0]', 'housing=yes'})	frozenset({'default=no', 'y=no', 'age=(17.999, 35.0]'})	0.1445002322443653	0.3187056247373427	0.05872464665678707	0.4063982856268177	1.275152536017354	0.012671609864655507	1.147729797212723
frozenset({'y=no', 'age=(17.999, 35.0]'})	frozenset({'balance=(72.0, 448.0]', 'housing=yes', 'default=no'})	0.32554024463073145	0.1436818473380372	0.05872464665678707	0.18039135752140237	1.255491635606546	0.011950422925367021	1.044789071613924
frozenset({'balance=(72.0, 448.0]', 'age=(17.999, 35.0]'})	frozenset({'marital=single'})	0.10433301630134259	0.2828957554577426	0.05551746256442016	0.5321178715285139	1.8809680289034902	0.026002095098666876	1.5326600459926725
frozenset({'balance=(72.0, 448.0]', 'marital=single'})	frozenset({'age=(17.999, 35.0]'})	0.07701665523876933	0.37395766516998075	0.05551746256442016	0.7208500861573808	1.9276248444585877	0.026716493992128616	2.2426742899980727
frozenset({'age=(17.999, 35.0]'})	frozenset({'balance=(72.0, 448.0]', 'marital=single'})	0.37395766516998075	0.07701665523876933	0.05551746256442016	0.1484592180753534	1.9276248444585877	0.026716493992128616	1.0838979933234791
frozenset({'marital=single'})	frozenset({'balance=(72.0, 448.0]', 'age=(17.999, 35.0]'})	0.2828957554577426	0.10433301630134259	0.05551746256442016	0.1962470680218921	1.8809680289034902	0.026002095098666876	1.1143561013137964
frozenset({'balance=(72.0, 448.0]', 'default=no', 'age=(17.999, 35.0]'})	frozenset({'marital=single'})	0.10353674990599633	0.2828957554577426	0.05511932936674703	0.532364879299295	1.8818411695074608	0.02582922228445084	1.533469606533717
frozenset({'balance=(72.0, 448.0]', 'default=no', 'marital=single'})	frozenset({'age=(17.999, 35.0]'})	0.07648581097520515	0.37395766516998075	0.05511932936674703	0.7206477732793521	1.9270838396955574	0.026516874075826823	2.241050097145141
frozenset({'balance=(72.0, 448.0]', 'age=(17.999, 35.0]'})	frozenset({'default=no', 'marital=single'})	0.10433301630134259	0.27760943133308263	0.05511932936674703	0.5283018867924528	1.9030401245935453	0.026155500042066075	1.531468005573865
frozenset({'balance=(72.0, 448.0]', 'marital=single'})	frozenset({'default=no', 'age=(17.999, 35.0]'})	0.07701665523876933	0.3666806750569552	0.05511932936674703	0.7156806433084434	1.9517817326950195	0.02687881023316631	2.2274928176279616
frozenset({'default=no', 'age=(17.999, 35.0]'})	frozenset({'balance=(72.0, 448.0]', 'marital=single'})	0.3666806750569552	0.07701665523876933	0.05511932936674703	0.15031970080830015	1.9517817326950195	0.02687881023316631	1.086271325390578
frozenset({'default=no', 'marital=single'})	frozenset({'balance=(72.0, 448.0]', 'age=(17.999, 35.0]'})	0.27760943133308263	0.10433301630134259	0.05511932936674703	0.1985499163413274	1.9030401245935453	0.026155500042066075	1.1175580388111988
frozenset({'age=(17.999, 35.0]'})	frozenset({'balance=(72.0, 448.0]', 'default=no', 'marital=single'})	0.37395766516998075	0.07648581097520515	0.05511932936674703	0.14739457029632697	1.9270838396955576	0.026516874075826823	1.0831671449075413
frozenset({'marital=single'})	frozenset({'balance=(72.0, 448.0]', 'default=no', 'age=(17.999, 35.0]'})	0.2828957554577426	0.10353674990599633	0.05511932936674703	0.19483971853010162	1.8818411695074608	0.02582922228445084	1.1133972585649938
frozenset({'marital=divorced'})	frozenset({'age=(45.0, 95.0]'})	0.11517108668244454	0.3195682466656345	0.05626949193780275	0.4885730747071251	1.5288536323770647	0.019464469700118142	1.3304574313225843
frozenset({'age=(45.0, 95.0]'})	frozenset({'marital=divorced'})	0.3195682466656345	0.11517108668244454	0.05626949193780275	0.1760797342192691	1.5288536323770645	0.019464469700118142	1.0739254149539683
frozenset({'default=no', 'marital=divorced'})	frozenset({'age=(45.0, 95.0]'})	0.11233991727676892	0.3195682466656345	0.055052973833801505	0.4900570978539082	1.5334974703123645	0.01915270343910204	1.3343292954383177
frozenset({'default=no', 'age=(45.0, 95.0]'})	frozenset({'marital=divorced'})	0.31454734467275663	0.11517108668244454	0.055052973833801505	0.17502285352647493	1.5196770176273204	0.01882621433476269	1.0725496058889326
frozenset({'marital=divorced'})	frozenset({'default=no', 'age=(45.0, 95.0]'})	0.11517108668244454	0.31454734467275663	0.055052973833801505	0.4780103706548876	1.5196770176273204	0.01882621433476269	1.3131537808274303
frozenset({'age=(45.0, 95.0]'})	frozenset({'default=no', 'marital=divorced'})	0.3195682466656345	0.11233991727676892	0.055052973833801505	0.17227297895902544	1.5334974703123645	0.01915270343910204	1.0724067961522903
frozenset({'marital=married'})	frozenset({'education=primary'})	0.6019331578598128	0.15153391873659064	0.11603370861073632	0.1927684280149923	1.2721140561941056	0.024820418382748066	1.0510813881783696
frozenset({'education=primary'})	frozenset({'marital=married'})	0.15153391873659064	0.6019331578598128	0.11603370861073632	0.7657276310027734	1.2721140561941056	0.024820418382748066	1.699162576637024
frozenset({'age=(45.0, 95.0]'})	frozenset({'education=primary'})	0.3195682466656345	0.15153391873659064	0.07476056711862157	0.23394241417497227	1.5438287092781597	0.02633513839759656	1.1075748050319605
frozenset({'education=primary'})	frozenset({'age=(45.0, 95.0]'})	0.15153391873659064	0.3195682466656345	0.07476056711862157	0.4933586337760911	1.54382870927816	0.02633513839759656	1.3430244719371187
frozenset({'job=blue-collar'})	frozenset({'education=primary'})	0.21525734887527373	0.15153391873659064	0.08312136426975736	0.38614878750513765	2.5482663599320947	0.05050257465783769	1.3822015237454806
frozenset({'education=primary'})	frozenset({'job=blue-collar'})	0.15153391873659064	0.21525734887527373	0.08312136426975736	0.5485330608670268	2.5482663599320947	0.05050257465783769	1.7382062408197545
frozenset({'default=no', 'marital=married'})	frozenset({'education=primary'})	0.5920240649399482	0.15153391873659064	0.1141757536882617	0.1928566091309871	1.2726959794805224	0.02446402714154554	1.051196219732291
frozenset({'default=no', 'education=primary'})	frozenset({'marital=married'})	0.1487248678418969	0.6019331578598128	0.1141757536882617	0.7676977989292088	1.2753871238108496	0.024653324335905377	1.713573269238552
frozenset({'marital=married'})	frozenset({'default=no', 'education=primary'})	0.6019331578598128	0.1487248678418969	0.1141757536882617	0.18968178143602557	1.2753871238108494	0.024653324335905377	1.050544233926656
frozenset({'education=primary'})	frozenset({'default=no', 'marital=married'})	0.15153391873659064	0.5920240649399482	0.1141757536882617	0.7534666472047876	1.2726959794805222	0.02446402714154554	1.6548508769072912
frozenset({'y=no', 'marital=married'})	frozenset({'education=primary'})	0.5409966601048417	0.15153391873659064	0.10727477826192741	0.1982910176213255	1.3085586334371258	0.025295434332833377	1.0583217849773947
frozenset({'y=no', 'education=primary'})	frozenset({'marital=married'})	0.1384618787463228	0.6019331578598128	0.10727477826192741	0.7747603833865815	1.2871202944547195	0.023929982344950834	1.7673038523387035
frozenset({'marital=married'})	frozenset({'y=no', 'education=primary'})	0.6019331578598128	0.1384618787463228	0.10727477826192741	0.1782170941427207	1.2871202944547198	0.023929982344950834	1.048376785539151
frozenset({'education=primary'})	frozenset({'y=no', 'marital=married'})	0.15153391873659064	0.5409966601048417	0.10727477826192741	0.7079258502408409	1.3085586334371258	0.025295434332833377	1.5715301757230038
frozenset({'loan=no', 'marital=married'})	frozenset({'education=primary'})	0.49886089668443523	0.15153391873659064	0.09798500364955431	0.19641748692028022	1.2961948622321982	0.022390657070512368	1.055854336615258
frozenset({'loan=no', 'education=primary'})	frozenset({'marital=married'})	0.12888456349118577	0.6019331578598128	0.09798500364955431	0.7602539900463361	1.2630206196804918	0.02040511134792132	1.6603689972447182
frozenset({'marital=married'})	frozenset({'loan=no', 'education=primary'})	0.6019331578598128	0.12888456349118577	0.09798500364955431	0.16278386124788713	1.2630206196804918	0.02040511134792132	1.0404904972415236
frozenset({'education=primary'})	frozenset({'loan=no', 'marital=married'})	0.15153391873659064	0.49886089668443523	0.09798500364955431	0.6466209312509124	1.2961948622321982	0.022390657070512368	1.418134653785599
frozenset({'default=no', 'y=no', 'marital=married'})	frozenset({'education=primary'})	0.531529937404614	0.15153391873659064	0.10546106036141648	0.19841038658399568	1.3093463710186877	0.0249162460206806	1.0584793852899854
frozenset({'default=no', 'y=no', 'education=primary'})	frozenset({'marital=married'})	0.13578553891752007	0.6019331578598128	0.10546106036141648	0.776673725362437	1.290298956322523	0.023727242129097104	1.7824451815453026
frozenset({'default=no', 'marital=married'})	frozenset({'y=no', 'education=primary'})	0.5920240649399482	0.1384618787463228	0.10546106036141648	0.17813644175446464	1.2865378064155113	0.02348829606679624	1.0482739046038696
frozenset({'default=no', 'education=primary'})	frozenset({'y=no', 'marital=married'})	0.1487248678418969	0.5409966601048417	0.10546106036141648	0.709101725163593	1.3107321679697128	0.02500140358441627	1.5778826469606564
frozenset({'y=no', 'marital=married'})	frozenset({'default=no', 'education=primary'})	0.5409966601048417	0.1487248678418969	0.10546106036141648	0.19493846845741855	1.3107321679697128	0.02500140358441627	1.057403811764514
frozenset({'y=no', 'education=primary'})	frozenset({'default=no', 'marital=married'})	0.1384618787463228	0.5920240649399482	0.10546106036141648	0.7616613418530352	1.2865378064155115	0.02348829606679624	1.7117488964315855
frozenset({'marital=married'})	frozenset({'default=no', 'y=no', 'education=primary'})	0.6019331578598128	0.13578553891752007	0.10546106036141648	0.17520393914896748	1.2902989563225231	0.023727242129097104	1.047791693125662
frozenset({'education=primary'})	frozenset({'default=no', 'y=no', 'marital=married'})	0.15153391873659064	0.531529937404614	0.10546106036141648	0.6959567946285214	1.3093463710186877	0.0249162460206806	1.540800959597211
frozenset({'loan=no', 'default=no', 'marital=married'})	frozenset({'education=primary'})	0.49257923956559246	0.15153391873659064	0.09685695958948044	0.19663224068253257	1.2976120615235704	0.022214497129816338	1.0561365843013877
